signal_id,version,trade_id,side,entry_id,entry_time,entry_price,qty,level_snapshot,trend_mode_at_entry,breakout_context,reverse_context,signal_bar_index,signal_open,signal_high,signal_low,signal_close,signal_volume,rsiVal,atr_,atrPct,smoothMid,midHigh,midLow,smoothRes,smoothSup,zoneOffset,channelWidth,signal_hour,signal_month,candle_direction,candle_body_pct,atr_pct_bucket,rsi_bucket
194,v17,194,short,Short1,2024-07-20 20:15:00,67317.95,0.013945140731726277,1,0,,,19377,67370.0,67400.0,67317.97,67317.98,63.89618,60.04057104638343,174.9435716410377,0.0025987644258047807,65057.23091840382,66555.91120087357,63558.55063593407,68054.59148334332,62059.87035346433,479.57769039031933,5994.721129878992,20,2024-07,bearish,0.07727504598326343,q1_low,"(60.0, 70.0]"
195,v17,195,short,Short1,2024-07-21 14:45:00,67290.73,0.013952263143695288,1,0,,,19451,67375.92,67392.68,67239.99,67290.76,268.16278,63.7331362114298,151.74174313783436,0.002255016039911488,65641.13377403414,67169.59594881907,64112.671599249166,68698.05812360402,62584.20942446419,489.1078959311859,6113.848699139824,14,2024-07,bearish,0.12655526553720525,q1_low,"(60.0, 70.0]"
196,v17,196,short,Short1,2024-07-21 22:15:00,68041.98,0.013796667010322318,1,0,,,19481,68078.0,68144.01,68016.0,68042.01,108.69992,61.245122075640424,219.1210973156794,0.0032203795466312565,65899.45283545447,67445.69356446475,64353.21210644425,68991.934293475,62806.97137743401,494.7970332832792,6184.9629160409895,22,2024-07,bearish,0.05289379311399714,q2,"(60.0, 70.0]"
197,v17,197,long,Long1,2024-07-23 17:00:00,65946.04,0.028473235635309718,1,0,,,19652,65858.0,66037.9,65744.94,65946.01,790.33436,37.45544948970423,247.34419852477527,0.003750707564032688,67204.15580490298,68789.46313973758,65618.84847006836,70374.77047457217,64033.541135233754,507.2983471470734,6341.229339338417,17,2024-07,bullish,0.133457657256284,q3,"(30.0, 40.0]"
198,v17,198,long,Long1,2024-07-24 20:00:00,65800.04,0.02854941456972165,1,0,,,19760,65652.01,65887.28,65648.0,65800.01,211.37327,39.18128251124799,223.310054742708,0.003393769313146123,66939.51103426932,68501.5723296674,65377.44973887125,70063.63362506547,63815.38844347317,499.8596145273838,6248.245181592298,20,2024-07,bullish,0.22492397797507935,q2,"(30.0, 40.0]"
199,v17,199,long,Long2,2024-07-25 03:45:00,64093.619999999995,0.058310757088022115,2,0,,,19791,63992.0,64150.0,63861.0,64093.59,359.71281,32.09234238793242,246.37606472093012,0.003844004754936182,66795.26279634063,68354.55247025215,65235.97312242907,69913.84214416366,63676.68344851752,498.9726956516912,6237.15869564614,3,2024-07,bullish,0.1585025897285462,q3,"(30.0, 40.0]"
200,v17,200,short,Short1,2024-07-29 00:30:00,68695.73,0.02808317805400633,1,0,,,20162,68844.0,68876.5,68694.0,68695.76,239.38327,68.39683804903916,193.9060724370119,0.0028226789024098707,67475.0918092616,69097.31491031985,65852.86870820333,70719.5380113781,64230.64560714506,519.1113923386432,6488.89240423304,0,2024-07,bearish,0.21579206635170098,q1_low,"(60.0, 70.0]"
201,v17,201,long,Long1,2024-07-29 23:15:00,67012.77,0.02894937584274286,1,0,,,20253,66728.0,67034.78,66600.0,67012.74,389.48409,39.88231786256529,241.92987463336723,0.003610207173044517,68187.04122761815,69829.73130671482,66544.35114852147,71472.4213858115,64901.66106942479,525.6608253109368,6570.76031638671,23,2024-07,bullish,0.4249042793952392,q3,"(30.0, 40.0]"
202,v17,204,long,Long1,2024-07-31 21:00:00,64960.03,0.014892749322108602,1,0,,,20436,64595.81,64976.01,64530.0,64960.0,572.19932,33.23592021341726,248.77062943681548,0.003829597128029795,67295.90556712593,68910.06793377412,65681.7432004778,70524.23030042229,64067.58083382965,516.5319573274115,6456.649466592644,21,2024-07,bullish,0.5606373152709395,q3,"(30.0, 40.0]"
203,v17,202,long,Long2,2024-08-01 02:30:00,64038.02,0.06034074444258729,2,0,,,20458,64016.0,64166.66,63950.0,64037.99,265.88425,26.551445070849,256.1191219239276,0.003999487209450634,67123.64737107247,68716.21209112438,65531.082651020566,70308.77681117631,63938.51793096866,509.62071041661255,6370.258880207657,2,2024-08,bullish,0.03433899158920816,q3,"(-0.001, 30.0]"
204,v17,203,long,Long3,2024-08-01 17:15:00,62684.04,0.06155539935820802,3,0,,,20517,62652.35,62756.0,62511.0,62684.01,517.65897,25.86270033287994,249.1672402396402,0.003974972887657318,66289.06993956729,67824.06936297458,64754.070516159976,69359.06878638189,63219.07109275266,491.1998154903384,6139.99769362923,17,2024-08,bullish,0.05050729843225328,q3,"(-0.001, 30.0]"
205,v17,205,long,Long1,2024-08-02 15:15:00,62856.02,0.015404158369090995,1,0,,,20605,62608.68,63009.62,62432.9,62855.99,1107.71749,32.28930247200721,316.2536135912865,0.005031399769398056,65305.31855478545,66817.0926666199,63793.544442950995,68328.86677845434,62281.77033111653,483.7677157870244,6047.096447337804,15,2024-08,bullish,0.3934549435940754,q4_high,"(30.0, 40.0]"
206,v17,207,long,Long1,2024-08-02 21:30:00,62065.88,0.015602463758269501,1,0,,,20630,61660.87,62190.0,61286.54,62065.85,923.61189,37.829051249606984,347.16765419652427,0.00559353741544705,65080.834351693025,66598.81515657726,63562.85354680878,68116.7959614615,62044.87274192454,485.7538575629564,6071.923219536955,21,2024-08,bullish,0.6525005296793582,q4_high,"(30.0, 40.0]"
207,v17,208,long,Long2,2024-08-02 21:30:00,62065.88,0.062407605260583074,2,0,,,20630,61660.87,62190.0,61286.54,62065.85,923.61189,37.829051249606984,347.16765419652427,0.00559353741544705,65080.834351693025,66598.81515657726,63562.85354680878,68116.7959614615,62044.87274192454,485.7538575629564,6071.923219536955,21,2024-08,bullish,0.6525005296793582,q4_high,"(30.0, 40.0]"
208,v17,206,long,Long3,2024-08-03 01:15:00,61193.26,0.06284344350440664,3,0,,,20645,60820.0,61193.24,60656.0,61193.23,619.11983,36.982899368134845,351.76178769388605,0.005748377519766256,64914.43734793577,66435.19901182585,63393.67568404567,67955.96067571595,61872.91402015558,486.64373244482965,6083.046655560371,1,2024-08,bullish,0.6099204111304521,q4_high,"(30.0, 40.0]"
209,v17,209,long,Long1,2024-08-04 16:00:00,59264.26,0.016116042813691018,1,0,,,20800,59086.01,59314.57,58901.01,59264.23,678.60008,24.20065393601395,243.1224199410135,0.004102346726533247,62656.55426710222,64126.93162657709,61186.176907627334,65597.30898605195,59715.79954815245,470.52075503196045,5881.509437899505,16,2024-08,bullish,0.30072102514451154,q3,"(-0.001, 30.0]"
210,v17,210,short,TrendShort,2024-08-05 00:15:00,57409.97,0.16605377480581515,0,-1,breakout_down,,20833,57471.99,58259.55,57306.11,57410.0,1043.58264,31.121171928800905,318.2442591411362,0.005543359330101658,62163.28388836994,63622.238008754095,60704.32976798578,65081.19212913825,59245.37564760161,466.8653185229312,5835.81648153664,0,2024-08,bearish,0.10797770423270853,q4_high,"(30.0, 40.0]"
211,v17,211,long,RevLong,2024-08-05 01:00:00,53928.03,0.18743342127762305,0,2,breakout_short_tp,rev_long,20836,56174.01,56294.0,52300.17,53928.0,8045.57136,14.289769863691959,384.8597893021224,0.007136548533268848,62112.89591541561,63575.00609604156,60650.785734789664,65037.116276667504,59188.67555416371,467.87525780030353,5848.440722503794,1,2024-08,bearish,4.164830885625282,q4_high,"(-0.001, 30.0]"
212,v17,212,short,Short1,2024-08-07 10:30:00,57420.98,0.03706703872317169,1,0,,,21066,57526.26,57736.05,57410.0,57421.01,364.47637,60.80667587630465,406.79041632469716,0.007084347982118342,56335.25888904813,57771.526192386154,54898.991585710086,59207.79349572419,53462.724282372044,459.60553706817154,5745.069213352144,10,2024-08,bearish,0.1832952781568976,q4_high,"(60.0, 70.0]"
213,v17,213,long,Long1,2024-08-07 18:45:00,54805.04,0.03884821133995363,1,0,,,21099,54782.12,54894.0,54676.35,54805.01,534.22077,21.23399845651919,396.4921670379011,0.007234597111430161,55904.141707586125,57316.67479105476,54491.60862411748,58729.207874523396,53079.07554064884,452.01058670996457,5650.132333874557,18,2024-08,bullish,0.041766254581468765,q4_high,"(-0.001, 30.0]"
214,v17,215,short,Short1,2024-08-08 01:45:00,56867.97,0.037453944821692876,1,0,,,21127,57346.54,57368.05,56572.39,56868.0,1113.75627,65.44363270130452,408.10459145446845,0.007176348587157425,55536.24786280621,56929.63095920076,54142.86476641166,58323.01405559532,52749.48167001711,445.88259084625696,5573.532385578212,1,2024-08,bearish,0.8414925793064656,q4_high,"(60.0, 70.0]"
215,v17,214,short,Short2,2024-08-08 12:45:00,57924.590000000004,0.07326288673156615,2,0,,,21171,58049.33,58130.5,57776.07,57924.62,790.84915,65.32604323729424,349.2719223487717,0.006029766312645153,55497.69075850072,56877.928531320125,54117.45298568131,58258.16630413953,52737.2152128619,441.67608730221053,5520.951091277631,12,2024-08,bearish,0.21529705330824633,q4_high,"(60.0, 70.0]"
216,v17,216,short,Short1,2024-08-08 19:15:00,59627.64,0.01763875993896994,1,0,,,21197,59636.17,59819.6,59627.38,59627.67,361.40246,64.5121048411983,360.22839042988966,0.006041295768053484,55890.31175622283,57267.74522421096,54512.87828823466,58645.178692199086,53135.44482024649,440.77870975620755,5509.733871952594,19,2024-08,bearish,0.014255126856373894,q4_high,"(60.0, 70.0]"
217,v17,217,long,TrendLong,2024-08-08 22:00:00,60708.5,0.1732909929104821,0,1,breakout_up,,21208,61170.44,61260.83,60646.13,60708.47,923.10543,67.7857225231974,368.40200245435176,0.006068378966795766,56083.4397240292,57462.04183314666,54704.83761491169,58840.64394226411,53326.235505794175,441.152674917595,5514.408436469937,22,2024-08,bearish,0.7609646561674197,q4_high,"(60.0, 70.0]"
218,v17,218,short,RevShort,2024-08-08 22:45:00,62331.97,0.17323014962328925,0,-2,breakout_long_tp,rev_short,21211,61138.51,62530.0,61137.87,62332.0,2325.54184,79.4619414257914,383.210399390803,0.006147891923743871,56140.11432828315,57519.38755258351,54760.84110398272,58898.66077688387,53381.56787968229,441.36743177612664,5517.092897201583,22,2024-08,bullish,1.914730796380668,q4_high,"(70.0, 100.0]"
219,v17,219,long,Long1,2024-08-11 20:30:00,58719.53,0.019006963547895266,1,0,,,21490,58620.41,58864.94,58286.73,58719.5,639.66975,23.327595373481742,226.10748966500924,0.0038506371761511805,60503.641250456596,61951.09144644439,59056.191054468785,63398.54164243218,57608.74085848098,463.1840627160959,5789.800783951199,20,2024-08,bullish,0.16875143691618033,q3,"(-0.001, 30.0]"
220,v17,220,long,Long1,2024-08-13 11:00:00,58716.04,0.03800702868237189,1,0,,,21644,58672.09,58799.91,58563.99,58716.01,183.39995,37.49140651865198,298.0146236521086,0.005075525800409608,59979.6673123385,61413.445666440544,58545.88895823645,62847.2240205426,57112.11060413441,458.8090733126551,5735.113416408189,11,2024-08,bullish,0.07480072300554061,q4_high,"(30.0, 40.0]"
221,v17,221,short,Short1,2024-08-13 17:15:00,61274.23,0.036435286537264265,1,0,,,21669,61373.9,61472.74,61111.86,61274.26,579.76447,81.98932313880658,308.1297494956702,0.005028698012765395,59854.56370048275,61283.4980147006,58425.62938626489,62712.43232891845,56996.695072047034,457.25898054971304,5715.737256871413,17,2024-08,bearish,0.1626131429412602,q4_high,"(70.0, 100.0]"
222,v17,222,short,Short1,2024-08-14 11:45:00,61296.840000000004,0.01821790544380784,1,0,,,21743,61345.64,61420.0,61186.74,61296.87,308.90282,61.13641816246629,241.85565570673222,0.003945644462869511,59744.92647609353,61165.45417130567,58324.398780881405,62585.981866517795,56903.87108566928,454.56886246788144,5682.110780848518,11,2024-08,bearish,0.07956360577627666,q3,"(60.0, 70.0]"
223,v17,223,long,Long1,2024-08-15 06:30:00,58143.869999999995,0.019301356167738527,1,0,,,21818,58101.99,58218.46,58005.98,58143.84,330.01649,37.96685862018566,262.0281832621089,0.004506551051016047,59595.03866947023,61011.94512374622,58178.13221519423,62428.851578022215,56761.225760918234,453.4100653683185,5667.625817103981,6,2024-08,bullish,0.07197667027151723,q4_high,"(30.0, 40.0]"
224,v17,224,long,Long1,2024-08-15 21:00:00,56956.64,0.019694245901669346,1,0,,,21876,56671.06,57044.1,56606.12,56956.61,675.35168,29.698938633742074,306.98203611651786,0.005389752587390961,59538.873724976555,60940.596660101684,58137.150789851396,62342.31959522681,56735.427854726244,448.5513392400451,5606.891740500563,21,2024-08,bullish,0.5013465513484789,q4_high,"(-0.001, 30.0]"
225,v17,225,long,Long2,2024-08-15 21:00:00,56956.64,0.07877414348445816,2,0,,,21876,56671.06,57044.1,56606.12,56956.61,675.35168,29.698938633742074,306.98203611651786,0.005389752587390961,59538.873724976555,60940.596660101684,58137.150789851396,62342.31959522681,56735.427854726244,448.5513392400451,5606.891740500563,21,2024-08,bullish,0.5013465513484789,q4_high,"(-0.001, 30.0]"
226,v17,226,short,Short1,2024-08-23 22:00:00,64350.14,0.01826166109223124,1,0,,,22648,64392.58,64476.11,64300.0,64350.17,352.81917,81.6516160263854,248.72835914040186,0.0038652323551033644,60369.03143853667,61799.252665360356,58938.81021171299,63229.47389218405,57508.58898488931,457.67079258357876,5720.884907294734,22,2024-08,bearish,0.06590503179712422,q3,"(70.0, 100.0]"
227,v17,227,short,Short1,2024-08-25 23:15:00,64746.880000000005,0.018155936212460734,1,0,,,22845,64828.0,65000.0,64513.0,64746.91,612.48913,65.39592588998423,145.29083918051282,0.0022439810514588696,62889.88936198193,64400.41713423851,61379.361589725355,65910.94490649509,59868.83381746878,483.36888712210464,6042.111089026308,23,2024-08,bearish,0.12524149801125103,q1_low,"(60.0, 70.0]"
228,v17,228,long,Long1,2024-08-27 13:45:00,62232.67,0.018954633486768215,1,0,,,22999,62195.01,62400.0,62128.24,62232.64,358.96244,37.93345962102729,183.06313454960673,0.0029415935841643026,63819.30219951325,65353.896511987536,62284.70788703898,66888.49082446183,60750.11357456472,491.07017999176867,6138.377249897108,13,2024-08,bullish,0.06046666186746598,q2,"(30.0, 40.0]"
229,v17,229,long,Long1,2024-08-28 01:30:00,59181.14,0.019830535302730833,1,0,,,23046,59029.01,59183.85,58918.0,59181.11,258.24315,35.074183645945766,265.46135113972576,0.004485575737591366,63494.49840705627,65038.113742393936,61950.8830717186,66581.72907773161,60407.26773638093,493.9569073080545,6174.461341350681,1,2024-08,bullish,0.2570076837017733,q4_high,"(30.0, 40.0]"
230,v17,230,long,Long1,2024-08-28 06:45:00,59186.94,0.019828075028396813,1,0,,,23067,59136.06,59229.22,59136.05,59186.91,158.04552,39.29174601590685,238.03384100940661,0.004021731173487628,63226.47552911137,64777.39098247077,61675.56007575197,66328.30643583018,60124.64462239257,496.2929450750089,6203.661813437611,6,2024-08,bullish,0.0859142671918602,q3,"(30.0, 40.0]"
231,v17,231,long,Long1,2024-08-28 15:30:00,58758.63,0.01995946616170705,1,0,,,23102,58737.91,58804.98,58501.41,58758.6,482.44038,33.44179507802207,262.3306452936149,0.0044645489391104435,62720.32596875632,64268.62993294494,61172.0220045677,65816.93389713357,59623.718040379084,495.45726854035865,6193.215856754483,15,2024-08,bullish,0.03521186685863015,q3,"(30.0, 40.0]"
232,v17,232,long,Long1,2024-08-29 19:15:00,59476.04,0.019714351143802572,1,0,,,23213,59142.01,59499.0,59142.01,59476.01,343.62439,37.76510605616014,254.40140066342,0.0042773784028790765,61026.140460370036,62531.16970631028,59521.11121442981,64036.19895225052,58016.081968489576,481.6093587008753,6020.116983760941,19,2024-08,bullish,0.5615709594507097,q3,"(30.0, 40.0]"
233,v17,233,long,Long1,2024-08-30 16:00:00,58341.11,0.020098540192449547,1,0,,,23296,58095.0,58364.84,58017.4,58341.08,449.01874,34.75271664324305,246.0033165691702,0.004216639742856495,59976.93194854731,61425.8816611911,58527.98223590352,62874.8313738349,57079.032523259724,463.6639080460143,5795.798850575178,16,2024-08,bullish,0.42179541414043376,q3,"(30.0, 40.0]"
234,v17,234,long,Long1,2024-09-01 06:00:00,58178.61,0.0403185378572478,1,0,,,23448,57986.0,58213.76,57952.0,58178.58,153.5512,34.444084370247396,144.72773273729837,0.002487646359490011,59279.679929392994,60720.99978289343,57838.36007589255,62162.31963639387,56397.04022239211,461.2223531201406,5765.279414001758,6,2024-09,bullish,0.3310152980701862,q1_low,"(30.0, 40.0]"
235,v17,235,long,Long1,2024-09-01 22:30:00,57545.03,0.020386868620560022,1,0,,,23514,57518.01,57545.0,57261.1,57545.0,516.62893,33.028650160861915,188.42089240933413,0.003274322572062458,59000.287950092934,60428.226730907685,57572.3491692782,61856.16551172243,56144.41038846347,456.9404098607169,5711.755123258961,22,2024-09,bullish,0.04690242418976099,q2,"(30.0, 40.0]"
236,v17,236,long,Long1,2024-09-04 01:15:00,56420.01,0.02087203828008554,1,0,,,23717,56202.01,56521.0,56043.9,56419.98,801.86923,26.77322359535323,215.68954138940643,0.003822928356043487,58428.12697287939,59811.7744756172,57044.479470141596,61195.421978355014,55660.8319674038,442.7672008760972,5534.590010951215,1,2024-09,bullish,0.38633477005841044,q3,"(-0.001, 30.0]"
237,v17,237,long,Long1,2024-09-05 06:30:00,56878.02,0.04141584659123562,1,0,,,23834,56852.0,56883.13,56739.0,56877.99,199.4012,29.219318398380466,208.5452486166769,0.0036665368909252405,58008.65109055722,59387.47166947687,56629.83051163757,60766.29224839652,55251.00993271791,441.22258525428884,5515.282315678611,6,2024-09,bullish,0.04569430108201426,q3,"(-0.001, 30.0]"
238,v17,238,long,Long1,2024-09-05 19:45:00,56060.04,0.020998775236284316,1,0,,,23887,55922.0,56120.0,55800.0,56060.01,463.12022,39.3636864285832,236.37443501628343,0.004216453671989773,57854.48024162174,59220.43832289045,56488.52216035302,60586.39640415915,55122.5640790843,437.10658600598805,5463.832325074851,19,2024-09,bullish,0.24618261752005047,q3,"(30.0, 40.0]"
239,v17,239,long,Long1,2024-09-06 15:30:00,54405.04,0.021641244537802917,1,0,,,23966,54205.59,54477.52,54164.53,54405.01,813.51273,28.136503199316792,267.4315570986018,0.004915568568016103,57211.316395018475,58567.59784099172,55855.034949045235,59923.87928696497,54498.75350307199,434.01006271143854,5425.125783892981,15,2024-09,bullish,0.36654712497986036,q4_high,"(-0.001, 30.0]"
240,v17,240,long,Long1,2024-09-07 18:00:00,54140.409999999996,0.021710662793611377,1,0,,,24072,54134.0,54210.0,54037.0,54140.38,178.65563,32.174201613332,195.03226932322127,0.0036023439311512273,56029.12390772588,57376.443819036846,54681.803996414936,58723.76373034781,53334.484085104,431.142371619505,5389.279645243812,18,2024-09,bullish,0.011784180310513854,q2,"(30.0, 40.0]"
241,v17,241,long,Long1,2024-09-08 13:15:00,54250.03,0.0433425936666528,1,0,,,24149,54161.1,54265.97,54153.12,54250.0,149.3915,39.15631173771057,147.90734707594714,0.002726402711077367,55213.602882074796,56541.56106294264,53885.644701206955,57869.519243810486,52557.68652033912,424.94661787770923,5311.832723471365,13,2024-09,bullish,0.16387096774193816,q1_low,"(30.0, 40.0]"
242,v17,243,short,Short1,2024-09-09 17:30:00,56410.81,0.020948527603497007,1,0,,,24262,56562.74,56775.24,56388.0,56410.84,409.90274,69.37029980283057,208.15922715353386,0.0036900572151298203,54510.73805471073,55831.90302934547,53189.57308007601,57153.06800398021,51868.40810544128,422.7727918831143,5284.659898538928,17,2024-09,bearish,0.2692744869603102,q3,"(60.0, 70.0]"
